CRASH_ID,CRASH_DATE,CRASH_TIME,SEVERITY,CRASH_TYPE,CYCLISTS,CYCLIST_CASUALTIES,REPORTED_LOCATION,LATITUDE,LONGITUDE,LOCATION_1
1131306,07 March 2016,08:57,Property Damage Only,Other - Vehicle to Vehicle,1,0,BARRY/WATSON INTERSECTION,-35.275179,149.125714,"(-35.275179, 149.125714)"
1181384,12 April 2018,17:00,Injury,Right angle collision,1,1,IJONG/IPIMA INTERSECTION,-35.266526,149.133831,"(-35.266526, 149.133831)"
1048974,23 October 2012,16:45,Property Damage Only,Same direction side swipe,1,0,LAUNCESTON STREET (DENNES -> BURNIE),-35.346705,149.0741,"(-35.346705, 149.0741)"
1143134,29 August 2016,06:45,Property Damage Only,Right angle collision,1,0,LADY DENMAN/PARKWLADYSRM INTERSECTION,-35.283628,149.107405,"(-35.283628, 149.107405)"
1147906,08 November 2016,19:00,Property Damage Only,Other - Vehicle to Vehicle,1,0,EFKARPIDIS STREET (GOZZARD -> GUNGAHLIN),-35.18666,149.133993,"(-35.18666, 149.133993)"
1161864,09 June 2017,16:40,Injury,Same direction side swipe,1,1,ANTILL/PHILLIP INTERSECTION,-35.246996,149.154084,"(-35.246996, 149.154084)"
1106195,06 February 2015,21:45,Property Damage Only,Right angle collision,1,0,MOORE/RUDD INTERSECTION,-35.276979,149.128021,"(-35.276979, 149.128021)"
1102544,19 January 2015,16:40,Injury,Right angle collision,1,1,NEWMAN-MORRIS/NUNAN (SW) INTERSECTION,-35.411597,149.08314,"(-35.411597, 149.08314)"
1048339,01 November 2012,14:45,Injury,Rear end collision,1,1,KATOOMBA/TANAMI INTERSECTION,-35.197308,149.156383,"(-35.197308, 149.156383)"
1179016,27 February 2018,14:45,Property Damage Only,Right angle collision,1,0,HAWDON/MAJURA INTERSECTION,-35.253584,149.14858,"(-35.253584, 149.14858)"
1145326,30 September 2016,19:45,Property Damage Only,Right angle collision,1,0,BURRA/LOWANNA INTERSECTION,-35.263982,149.135435,"(-35.263982, 149.135435)"
1074167,06 November 2013,07:45,Property Damage Only,Right angle collision,1,0,DAVID/MACPHERSON/MCCAUGHEY INTERSECTION,-35.264986,149.122363,"(-35.264986, 149.122363)"
1133351,05 March 2016,08:20,Injury,Collision with parked vehicle,1,1,GUNGAHLIN DRIVE (WELL STATION -> OODGEROO),-35.2041,149.132636,"(-35.2041, 149.132636)"
1060151,23 April 2013,19:10,Injury,Same direction side swipe,1,1,PARKES WAY (CORANDERRK -> ANZAC),-35.290105,149.139292,"(-35.290105, 149.139292)"
1062204,05 May 2013,09:00,Property Damage Only,Rear end collision,1,0,BELCONNEN/BINDUBI/EASTERN VALLEY INTERSECTION,-35.250607,149.075643,"(-35.250607, 149.075643)"
1140397,28 July 2016,09:12,Injury,Same direction side swipe,1,1,FARRELL/MARCUS CLARKE INTERSECTION,-35.280817,149.124464,"(-35.280817, 149.124464)"
1069971,04 September 2013,18:05,Injury,Right angle collision,1,1,DOORING/MONCRIEFF INTERSECTION,-35.256734,149.135146,"(-35.256734, 149.135146)"
1154807,21 December 2016,14:00,Injury,Other - Vehicle to Vehicle,1,1,TANTANGARA STREET (CORDEAUX -> BURRINJUCK),-35.337321,149.034036,"(-35.337321, 149.034036)"
1180389,20 March 2018,15:50,Injury,Right angle collision,1,1,BATMAN/GOOREEN INTERSECTION,-35.276047,149.141139,"(-35.276047, 149.141139)"
1063735,12 June 2013,15:25,Property Damage Only,Other - Vehicle to Vehicle,1,0,MAJURA AVENUE (OFFICER -> DUTTON),-35.251249,149.153619,"(-35.251249, 149.153619)"
1065173,13 June 2013,21:00,Property Damage Only,Right angle collision,1,0,ASPINALL/KNOX/STIRLING INTERSECTION,-35.231887,149.153766,"(-35.231887, 149.153766)"
1029080,06 February 2012,18:00,Property Damage Only,Same direction side swipe,1,0,MACARTHUR/NORTHBOURNE/WAKEFIELD INTERSECTION,-35.260511,149.132038,"(-35.260511, 149.132038)"
1134875,10 May 2016,16:00,Injury,Other - Vehicle to Vehicle,1,1,HINDMARSH/MELROSE INTERSECTION,-35.348608,149.084099,"(-35.348608, 149.084099)"
1104827,03 February 2014,16:35,Property Damage Only,Other - Vehicle to Vehicle,1,0,DICKSON PLACE (COWPER -> BADHAM),-35.250486,149.138603,"(-35.250486, 149.138603)"
1138546,20 June 2016,09:20,Property Damage Only,Right angle collision,1,0,ALEXANDRINA/CORONATION/FLYNN INTERSECTION,-35.300499,149.121906,"(-35.300499, 149.121906)"
1160795,21 May 2017,15:45,Property Damage Only,Right angle collision,1,0,AINSWORTH/BUTTERS INTERSECTION,-35.354114,149.09734,"(-35.354114, 149.09734)"
1111177,15 May 2015,16:00,Property Damage Only,Same direction side swipe,1,0,CHAN/LATHLAIN/WEEDON INTERSECTION,-35.241557,149.064084,"(-35.241557, 149.064084)"
1074054,18 October 2013,08:30,Property Damage Only,Other - Vehicle to Vehicle,1,0,KINGS/BOWEN INTERSECTION,-35.302817,149.13782,"(-35.302817, 149.13782)"
1054204,01 February 2013,08:33,Injury,Right angle collision,1,1,DONALDSON/DOONKUNA/ELOUERA INTERSECTION,-35.275186,149.136889,"(-35.275186, 149.136889)"
1181921,12 April 2018,09:00,Injury,Other - Vehicle to Vehicle,1,1,BEISSEL STREET (EMU BANK -> EVELYN PARKER),-35.235146,149.065488,"(-35.235146, 149.065488)"
1181063,28 March 2018,08:20,Property Damage Only,Other - Vehicle to Vehicle,1,0,COTTER/JOHN GORTON/HAROLD WHITE INTERSECTION,-35.325093,149.043994,"(-35.325093, 149.043994)"
1073866,02 November 2013,17:15,Injury,Right angle collision,1,1,BEETALOO/HAWKER (SW) INTERSECTION,-35.243057,149.041998,"(-35.243057, 149.041998)"
1064301,17 June 2013,13:30,Injury,Same direction side swipe,1,1,BUNDA/NORTHBOURNE/RUDD INTERSECTION,-35.277159,149.129672,"(-35.277159, 149.129672)"
1161041,27 May 2017,11:00,Property Damage Only,Right angle collision,1,0,ALEXANDRINA/CORONATION/FLYNN INTERSECTION,-35.300368,149.122097,"(-35.300368, 149.122097)"
1106220,18 March 2015,09:40,Injury,Right angle collision,1,1,MELROSE/THEODORE INTERSECTION,-35.33848,149.083407,"(-35.33848, 149.083407)"
1184132,09 May 2018,17:30,Property Damage Only,Other - Vehicle to Vehicle,1,0,MASSON/MCCAUGHEY INTERSECTION,-35.269556,149.123462,"(-35.269556, 149.123462)"
1099383,14 November 2014,08:50,Property Damage Only,Right angle collision,1,0,BENJAMIN/CHANDLER INTERSECTION,-35.237648,149.067641,"(-35.237648, 149.067641)"
1125566,08 December 2015,16:43,Property Damage Only,Same direction side swipe,1,0,BARRY/COOYONG/NORTHBOURNE INTERSECTION,-35.275762,149.129574,"(-35.275762, 149.129574)"
1103490,05 February 2015,17:30,Property Damage Only,Other - Vehicle to Vehicle,1,0,LIMESTONE AVENUE (HENTY -> HARGRAVES),-35.26721,149.138619,"(-35.26721, 149.138619)"
1049597,30 October 2012,16:45,Property Damage Only,Right angle collision,1,0,BARTON/GOLD CREEK INTERSECTION,-35.19419,149.086325,"(-35.19419, 149.086325)"
1064107,29 May 2013,08:50,Injury,Collision with parked vehicle,1,1,LONSDALE STREET (GIRRAHWEEN -> ELOUERA),-35.271537,149.13306,"(-35.271537, 149.13306)"
1107433,07 April 2015,08:05,Property Damage Only,Other - Vehicle to Vehicle,1,0,NORTHBOURNE AVENUE (MORPHETT -> MURDOCH),-35.252917,149.133364,"(-35.252917, 149.133364)"
1062603,10 May 2013,05:45,Property Damage Only,Right angle collision,1,0,FINCHAM/STERNBERG INTERSECTION,-35.400559,149.08566,"(-35.400559, 149.08566)"
1181834,13 April 2018,08:15,Injury,Other - Vehicle to Vehicle,1,1,WHEELER CRESCENT (ILLINGWORTH -> STERNBERG),-35.394836,149.080512,"(-35.394836, 149.080512)"
1093629,23 August 2014,08:30,Property Damage Only,Other - Vehicle to Vehicle,1,0,CANBERRA AVENUE (DOMINION -> EMPIRE),-35.316158,149.131281,"(-35.316158, 149.131281)"
1109772,27 April 2015,17:25,Property Damage Only,Right angle collision,1,0,FLEMINGTON/LYSAGHT INTERSECTION,-35.21594,149.145668,"(-35.21594, 149.145668)"
1035251,14 May 2012,09:30,Property Damage Only,Collision with parked vehicle,1,0,MACPHERSON STREET (LILLEY -> TATE),-35.261735,149.120758,"(-35.261735, 149.120758)"
1048641,18 October 2012,08:05,Injury,Same direction side swipe,1,1,ALINGA/MOORE/WEST INTERSECTION,-35.27825,149.127718,"(-35.27825, 149.127718)"
1145833,08 October 2016,12:50,Property Damage Only,Right angle collision,1,0,DALEY/DICKSON INTERSECTION,-35.278112,149.114887,"(-35.278112, 149.114887)"
1175918,07 January 2018,12:15,Property Damage Only,Other - Vehicle to Vehicle,1,0,MACARTHUR/NORTHBOURNE/WAKEFIELD INTERSECTION,-35.260511,149.132038,"(-35.260511, 149.132038)"
1161363,25 May 2017,19:15,Property Damage Only,Right turn into oncoming vehicle,1,0,BALMAIN/LIVERSIDGE INTERSECTION,-35.284622,149.11911,"(-35.284622, 149.11911)"
1169445,21 September 2017,13:00,Property Damage Only,Right angle collision,1,0,CANBERRA/WHYALLA INTERSECTION,-35.335496,149.17145,"(-35.335496, 149.17145)"
1130338,24 February 2016,10:30,Injury,Collision with parked vehicle,1,1,MULLEY STREET (MULLEY -> BLACKWOOD),-35.333777,149.049171,"(-35.333777, 149.049171)"
1052329,28 December 2012,15:47,Property Damage Only,Other - Vehicle to Vehicle,1,0,MELROSE DRIVE (PARRAMATTA -> EGGLESTON),-35.352201,149.085369,"(-35.352201, 149.085369)"
1131595,14 March 2016,10:05,Injury,Other -  Single Vehicle (On Road),1,1,BAILEY/NOVAR (SW) INTERSECTION,-35.301612,149.098193,"(-35.301612, 149.098193)"
1056800,19 February 2013,08:10,Property Damage Only,Same direction side swipe,1,0,MACARTHUR/NORTHBOURNE/WAKEFIELD INTERSECTION,-35.260441,149.132149,"(-35.260441, 149.132149)"
1049337,12 November 2012,17:20,Property Damage Only,Right angle collision,1,0,CONDAMINE/FORBES INTERSECTION,-35.266094,149.129848,"(-35.266094, 149.129848)"
1076140,05 December 2013,06:45,Property Damage Only,Right angle collision,1,0,FLEMINGTON RD/MANNING CLARK INTERSECTION,-35.187254,149.143962,"(-35.187254, 149.143962)"
1164426,13 July 2017,11:00,Injury,Right angle collision,1,1,MELBOURNE/NATIONAL INTERSECTION,-35.31433,149.119086,"(-35.31433, 149.119086)"
1115154,18 June 2015,07:45,Property Damage Only,Other - Vehicle to Vehicle,1,0,TORRENS STREET (HELEMON -> IPIMA),-35.26768,149.135035,"(-35.26768, 149.135035)"
1061133,22 April 2013,18:10,Property Damage Only,Right angle collision,1,0,CHAFFEY/CORROBOREE/PATERSON INTERSECTION,-35.267147,149.142105,"(-35.267147, 149.142105)"
1171099,27 October 2017,17:30,Injury,Other - Vehicle to Vehicle,1,1,BARRY/WATSON INTERSECTION,-35.275196,149.125711,"(-35.275196, 149.125711)"
1180473,01 March 2018,18:53,Injury,Right angle collision,1,1,ELLENBOROUGH/GINNINDERRA/MOUAT/RIGGALL INTERSECTION,-35.242875,149.126924,"(-35.242875, 149.126924)"
1092363,10 June 2014,10:00,Injury,Right angle collision,1,1,BATTYE/BRAYBROOKE/PURDIE INTERSECTION,-35.247004,149.09778,"(-35.247004, 149.09778)"
1047619,03 September 2012,08:40,Injury,Right turn into oncoming vehicle,1,1,MORPHETT/NORTHBOURNE INTERSECTION,-35.253575,149.133358,"(-35.253575, 149.133358)"
1120534,03 October 2015,18:40,Injury,Right angle collision,1,1,MCMILLAN/STURT INTERSECTION,-35.32561,149.148955,"(-35.32561, 149.148955)"
1110914,20 May 2015,17:30,Property Damage Only,Right angle collision,1,0,CHISHOLM/EBDEN INTERSECTION,-35.270928,149.147824,"(-35.270928, 149.147824)"
1110992,25 May 2015,09:00,Injury,Other - Vehicle to Vehicle,1,1,MAJURA AVENUE (OFFICER -> DUTTON),-35.251081,149.154003,"(-35.251081, 149.154003)"
1138247,25 June 2016,15:00,Injury,Right turn into oncoming vehicle,1,1,COWPER/DICKSON INTERSECTION,-35.251127,149.140296,"(-35.251127, 149.140296)"
1097768,21 October 2014,18:05,Property Damage Only,Other - Vehicle to Vehicle,1,0,COWPER/TOMS INTERSECTION,-35.26553,149.13867,"(-35.26553, 149.13867)"
1169091,26 September 2017,17:00,Injury,Collision while one vehicle reversing,1,1,COMMONWEALTH AVENUE (ALBERT -> CORKHILL),-35.288761,149.127574,"(-35.288761, 149.127574)"
1130702,29 January 2015,07:30,Fatal,Overturned (On Road),1,1,KENT STREET (STRICKLAND -> MACARTNEY),-35.318027,149.098266,"(-35.318027, 149.098266)"
1064327,09 May 2013,12:30,Injury,Other -  Single Vehicle (On Road),1,1,BALDWIN/GINNINDERRA/HAYDON INTERSECTION,-35.234928,149.09186,"(-35.234928, 149.09186)"
1059150,17 March 2013,15:00,Property Damage Only,Right angle collision,1,0,ANTILL/MOUAT/NORTHBOURNE INTERSECTION,-35.24828,149.134301,"(-35.24828, 149.134301)"
1119487,11 September 2015,08:25,Injury,Other - Vehicle to Vehicle,1,1,ATHLLON/BEASLEY/MAWSON INTERSECTION,-35.364392,149.092612,"(-35.364392, 149.092612)"
1103755,11 February 2015,12:01,Injury,Other - Vehicle to Vehicle,1,1,BARRY/MARCUS CLARKE INTERSECTION,-35.275452,149.126717,"(-35.275452, 149.126717)"
1107963,26 March 2015,13:00,Property Damage Only,Other - Vehicle to Vehicle,1,0,LANGDON AVENUE (LONGMORE -> BRUNTON),-35.39776,149.097378,"(-35.39776, 149.097378)"
1090337,09 July 2014,10:45,Injury,Other - Vehicle to Vehicle,1,1,COWPER/TOMS INTERSECTION,-35.265421,149.138552,"(-35.265421, 149.138552)"
1166426,01 August 2017,18:45,Injury,Right angle collision,1,1,AUSTIN/BARRALLIER/CAPTAIN COOK INTERSECTION,-35.326484,149.135497,"(-35.326484, 149.135497)"
1088883,04 June 2014,13:55,Property Damage Only,Right angle collision,1,0,EBDEN/OFFICER/TYSON INTERSECTION,-35.259282,149.147708,"(-35.259282, 149.147708)"
1179250,08 March 2018,09:45,Property Damage Only,Right angle collision,1,0,MOLONGLO/NEWCASTLE/WOLLONGONG INTERSECTION,-35.327867,149.177332,"(-35.327867, 149.177332)"
1048343,02 November 2012,08:10,Injury,Right turn into oncoming vehicle,1,1,MORPHETT/NORTHBOURNE INTERSECTION,-35.253575,149.133358,"(-35.253575, 149.133358)"
1124249,19 November 2015,12:04,Injury,Right turn into oncoming vehicle,1,1,BARRY/BOLDREWOOD INTERSECTION,-35.27301,149.120268,"(-35.27301, 149.120268)"
1075241,05 November 2013,18:15,Property Damage Only,Right angle collision,1,0,MACARTHUR/MACPHERSON INTERSECTION,-35.259406,149.121131,"(-35.259406, 149.121131)"
1036288,14 May 2012,19:01,Injury,Same direction side swipe,1,1,COMMNSTATERM/COMMONWEALTH INTERSECTION,-35.301345,149.12554,"(-35.301345, 149.12554)"
1084774,16 April 2014,17:00,Injury,Struck pedestrian (On Road),1,1,NORTHBOURNE AVENUE (VERNON -> LONDON),-35.280328,149.128937,"(-35.280328, 149.128937)"
1079754,15 December 2013,10:50,Injury,Same direction side swipe,2,1,KINGNKINGWTL/KINGS INTERSECTION,-35.303516,149.136422,"(-35.303516, 149.136422)"
1080006,03 February 2014,09:15,Injury,Other - Vehicle to Vehicle,1,1,BONYTHON STREET (GALE -> GARDINER),-35.24735,149.147682,"(-35.24735, 149.147682)"
1159730,01 May 2017,17:00,Property Damage Only,Right angle collision,1,0,MOORE/McKAY INTERSECTION,-35.274259,149.12849,"(-35.274259, 149.12849)"
1168054,09 August 2017,12:40,Injury,Right angle collision,1,1,BARRY/WATSON INTERSECTION,-35.275265,149.1257,"(-35.275265, 149.1257)"
1056228,12 February 2013,21:00,Injury,Right angle collision,1,1,MACARTHUR/NORTHBOURNE/WAKEFIELD INTERSECTION,-35.260511,149.132038,"(-35.260511, 149.132038)"
1034634,26 April 2012,18:10,Injury,Right angle collision,1,1,CURRIE/MANUKA/NEW SOUTH WALES/TELOPEA INTERSECTION,-35.31699,149.136689,"(-35.31699, 149.136689)"
1046534,27 September 2012,11:15,Injury,Right angle collision,1,1,MASSON/MCCAUGHEY INTERSECTION,-35.269538,149.123292,"(-35.269538, 149.123292)"
1122127,16 October 2015,11:40,Property Damage Only,Other - Vehicle to Vehicle,1,0,DAVID STREET (HAY -> SARGOOD),-35.263685,149.125193,"(-35.263685, 149.125193)"
1121520,24 September 2015,08:40,Injury,Struck pedestrian (Off Road),1,1,FLINDERS WAY (MONARO -> MUGGA),-35.329583,149.123745,"(-35.329583, 149.123745)"
1170297,16 October 2017,08:30,Property Damage Only,Other - Vehicle to Vehicle,1,0,GOODWIN STREET (MURDOCH -> FOX),-35.253039,149.130957,"(-35.253039, 149.130957)"
1089318,20 June 2014,07:50,Injury,Right angle collision,1,1,BUNBURY/NAMATJIRA INTERSECTION,-35.347806,149.056976,"(-35.347806, 149.056976)"
1083381,17 March 2014,07:30,Injury,Same direction side swipe,1,1,BUNDA/NORTHBOURNE/RUDD INTERSECTION,-35.277135,149.129453,"(-35.277135, 149.129453)"
1117854,07 August 2015,12:30,Property Damage Only,Right angle collision,1,0,KENT/STRICKLAND INTERSECTION,-35.318414,149.098151,"(-35.318414, 149.098151)"
1171537,03 November 2017,09:47,Property Damage Only,Right angle collision,1,0,ALINGA/CITY/EAST/MORT INTERSECTION,-35.278501,149.130634,"(-35.278501, 149.130634)"
1145713,28 July 2016,19:30,Property Damage Only,Right angle collision,1,0,HENTY/IPIMA/LOWANNA INTERSECTION,-35.266374,149.132593,"(-35.266374, 149.132593)"
1071072,04 September 2013,08:20,Property Damage Only,Right turn into oncoming vehicle,1,0,AINSLIE/LIMESTONE INTERSECTION,-35.2763,149.14379,"(-35.2763, 149.14379)"
1106201,13 March 2015,06:30,Property Damage Only,Right angle collision,1,0,LONDON/WEST INTERSECTION,-35.279354,149.127692,"(-35.279354, 149.127692)"
1030529,05 March 2012,14:45,Property Damage Only,Right angle collision,1,0,GARRYOWEN DRIVE (LADY DENMAN -> RUSTY ROBERTSON),-35.286167,149.101768,"(-35.286167, 149.101768)"
1150770,20 December 2016,10:30,Property Damage Only,Right angle collision,1,0,STONEHAVEN/MELBOURNE/GOWRIE INTERSECTION,-35.319483,149.114383,"(-35.319483, 149.114383)"
1174854,09 October 2017,11:38,Injury,Right turn into oncoming vehicle,1,1,BLACK MOUNTAIN DRIVE (CLUNIES ROSS -> BLACK MOUNTAIN),-35.277845,149.098306,"(-35.277845, 149.098306)"
1183641,04 May 2018,15:45,Property Damage Only,Other - Vehicle to Vehicle,1,0,DAVID STREET (HAY -> SARGOOD),-35.263593,149.125403,"(-35.263593, 149.125403)"
1160767,16 May 2017,17:49,Property Damage Only,Right angle collision,1,0,A'BECKETT/KNOX (SW) INTERSECTION,-35.237777,149.153147,"(-35.237777, 149.153147)"
1141848,09 August 2016,08:59,Property Damage Only,Same direction side swipe,1,0,CHISHOLM/HAYLEY/PATERSON INTERSECTION,-35.271907,149.144861,"(-35.271907, 149.144861)"
1033968,13 April 2012,16:43,Injury,Right turn into oncoming vehicle,1,1,CORINNA/MELROSE INTERSECTION,-35.343795,149.082629,"(-35.343795, 149.082629)"
1026370,20 January 2012,17:52,Injury,Other - Vehicle to Vehicle,1,1,MILFORD STREET (O'LOGHLEN -> O'LOGHLEN),-35.223195,149.037822,"(-35.223195, 149.037822)"
1152805,01 February 2017,17:45,Injury,Other -  Single Vehicle (On Road),1,1,HOPETOUN CIRCUIT (GROSE -> GAWLER),-35.314132,149.108042,"(-35.314132, 149.108042)"
1045140,27 August 2012,18:00,Injury,Collision with parked vehicle,1,1,ALLARA STREET (NANGARI -> CONSTITUTION),-35.28366,149.132814,"(-35.28366, 149.132814)"
1104982,31 October 2014,16:49,Injury,Right angle collision,1,1,FLEMINGTON/HIBBERSON/KATE CRACE INTERSECTION,-35.186261,149.13924,"(-35.186261, 149.13924)"
1174345,06 December 2017,16:40,Property Damage Only,Same direction side swipe,1,0,BARRY/COOYONG/NORTHBOURNE INTERSECTION,-35.275854,149.12966,"(-35.275854, 149.12966)"
1087504,30 May 2014,07:45,Injury,Same direction side swipe,1,1,FLYNN/STATE INTERSECTION,-35.304152,149.122369,"(-35.304152, 149.122369)"
1122735,26 October 2015,15:23,Property Damage Only,Other - Vehicle to Vehicle,1,0,BARRY/MCCAUGHEY/NORTH INTERSECTION,-35.273346,149.121966,"(-35.273346, 149.121966)"
1049826,11 November 2012,08:18,Injury,Same direction side swipe,1,1,MACARTHUR/NORTHBOURNE/WAKEFIELD INTERSECTION,-35.260441,149.132149,"(-35.260441, 149.132149)"
1054862,07 February 2013,07:50,Property Damage Only,Same direction side swipe,1,0,COOYONG/MORT INTERSECTION,-35.275908,149.130919,"(-35.275908, 149.130919)"
1137717,23 June 2016,08:45,Property Damage Only,Other - Vehicle to Vehicle,1,0,VANSITTART CRESCENT (STIEGLITZ -> RAGLESS),-35.399737,149.06312,"(-35.399737, 149.06312)"
1104219,16 February 2015,20:17,Injury,Other - Vehicle to Vehicle,1,1,CONDAMINE/IPIMA/NORTHBOURNE INTERSECTION,-35.266257,149.131356,"(-35.266257, 149.131356)"
1101186,22 December 2014,14:50,Injury,Right turn into oncoming vehicle,1,1,COOYONG/MORT INTERSECTION,-35.275914,149.131052,"(-35.275914, 149.131052)"
1102985,17 January 2015,10:15,Property Damage Only,Same direction side swipe,1,0,ELOUERA/GOULD/NORTHBOURNE INTERSECTION,-35.27306,149.130211,"(-35.27306, 149.130211)"
1136983,15 June 2016,17:40,Property Damage Only,Right angle collision,1,0,KING GEORGE/WALPOLE INTERSECTION,-35.303565,149.133382,"(-35.303565, 149.133382)"
1162837,19 June 2017,20:50,Injury,Right angle collision,1,1,BARRY/MOORE INTERSECTION,-35.275543,149.128308,"(-35.275543, 149.128308)"
1085753,23 April 2014,08:25,Property Damage Only,Right angle collision,1,0,ALINGA/NORTHBOURNE INTERSECTION,-35.278426,149.129344,"(-35.278426, 149.129344)"
1064484,04 June 2013,17:45,Property Damage Only,Right angle collision,1,0,LA PEROUSE/MUGGA INTERSECTION,-35.337065,149.122239,"(-35.337065, 149.122239)"
1088013,20 May 2014,17:40,Property Damage Only,Right angle collision,1,0,SOUTHERN CROSS/STARKE (SE) INTERSECTION,-35.224525,149.031187,"(-35.224525, 149.031187)"
1116984,04 August 2015,16:30,Injury,Struck object  (On Road),1,1,CANBERRA AVENUE (MILDURA -> MONANCANBWRM),-35.329269,149.159756,"(-35.329269, 149.159756)"
1099271,13 November 2014,08:40,Property Damage Only,Right angle collision,1,0,BARRY/MOORE INTERSECTION,-35.275625,149.128313,"(-35.275625, 149.128313)"
1119116,11 September 2015,15:20,Property Damage Only,Same direction side swipe,1,0,HODGSON CRESCENT (MARR -> COLLINGS),-35.357892,149.086997,"(-35.357892, 149.086997)"
1107174,02 April 2015,15:30,Property Damage Only,Other - Vehicle to Vehicle,1,0,FLEMINGTON/MAPLETON/MANNING CLARK INTERSECTION,-35.194008,149.150845,"(-35.194008, 149.150845)"
1122814,06 November 2015,08:00,Property Damage Only,Rear end collision,1,0,FEDERAL/OLD WELL STATION INTERSECTION,-35.228901,149.153868,"(-35.228901, 149.153868)"
1088952,18 June 2014,14:00,Injury,Other - Vehicle to Vehicle,1,1,ANTHONY ROLFE//BOREHAM/BOON INTERSECTION,-35.183285,149.134787,"(-35.183285, 149.134787)"
1161844,02 June 2017,08:50,Property Damage Only,Other - Vehicle to Vehicle,1,0,STARKE STREET (MACNAUGHTON -> FULLAGAR),-35.228337,149.020875,"(-35.228337, 149.020875)"
1103731,21 January 2015,08:45,Property Damage Only,Other - Vehicle to Vehicle,1,0,LACHLAN STREET (ARNDELL -> BENNELONG),-35.247645,149.058775,"(-35.247645, 149.058775)"
1167030,09 August 2017,18:10,Property Damage Only,Right angle collision,1,0,BRIGALOW/SCRIVENER INTERSECTION,-35.255322,149.120874,"(-35.255322, 149.120874)"
1180292,19 March 2018,11:40,Property Damage Only,Collision with parked vehicle,1,0,LONSDALE STREET (ELOUERA -> COOYONG),-35.274492,149.132583,"(-35.274492, 149.132583)"
1050477,20 November 2012,15:10,Injury,Other - Vehicle to Vehicle,1,1,FLOREY/HAYWARD INTERSECTION,-35.214181,149.020755,"(-35.214181, 149.020755)"
1135172,05 May 2016,16:20,Property Damage Only,Right angle collision,1,0,RUSSELL/SIR THOMAS BLAMEY INTERSECTION,-35.29778,149.150405,"(-35.29778, 149.150405)"
1072335,21 August 2013,18:10,Injury,Overturned (On Road),1,1,GOWRIE DRIVE (RED -> GOWRIE),-35.328214,149.10191,"(-35.328214, 149.10191)"
1102546,19 January 2015,18:00,Injury,Right angle collision,1,1,MASSON/MCCAUGHEY INTERSECTION,-35.269558,149.123479,"(-35.269558, 149.123479)"
1107978,12 April 2015,10:30,Injury,Collision with parked vehicle,1,1,BARTON HIGHWAY (GOLD CREEK -> CURRAN),-35.191782,149.082957,"(-35.191782, 149.082957)"
1163043,15 June 2017,17:30,Injury,Right angle collision,1,1,AUSTIN/LA PEROUSE INTERSECTION,-35.32748,149.131539,"(-35.32748, 149.131539)"
1177694,08 February 2018,08:50,Property Damage Only,Right turn into oncoming vehicle,1,0,FAWKNER/GIRRAHWEEN INTERSECTION,-35.270904,149.135868,"(-35.270904, 149.135868)"
1117848,07 August 2015,06:25,Property Damage Only,Right angle collision,2,0,CANBERRA/MCMILLAN (SW) INTERSECTION,-35.324674,149.151735,"(-35.324674, 149.151735)"
1055609,07 February 2013,17:22,Property Damage Only,Same direction side swipe,1,0,LAWSNPARKWRM/PARKEEDINNRM/PARKES INTERSECTION,-35.286704,149.118329,"(-35.286704, 149.118329)"
1104849,27 March 2014,18:30,Property Damage Only,Right turn into oncoming vehicle,1,0,AINSLIE/LIMESTONE INTERSECTION,-35.276175,149.143722,"(-35.276175, 149.143722)"
1093715,15 August 2014,18:00,Property Damage Only,Right angle collision,1,0,BATTYE/BRAYBROOKE/PURDIE INTERSECTION,-35.246963,149.097706,"(-35.246963, 149.097706)"
1092247,27 July 2014,09:15,Property Damage Only,Same direction side swipe,1,0,LYTTLETON/REDFERN INTERSECTION,-35.255994,149.065083,"(-35.255994, 149.065083)"
1041518,24 July 2012,09:22,Injury,Same direction side swipe,1,1,MELROSE DRIVE (HINDMARSH -> BREWER),-35.346764,149.083448,"(-35.346764, 149.083448)"
1145201,10 October 2016,18:14,Injury,Other - Vehicle to Vehicle,1,1,MELROSE/WORGAN INTERSECTION,-35.342123,149.082546,"(-35.342123, 149.082546)"
1093159,07 August 2014,08:30,Property Damage Only,Right turn into oncoming vehicle,1,0,MURDOCH/NORTHBOURNE INTERSECTION,-35.252666,149.133305,"(-35.252666, 149.133305)"
1122265,23 October 2015,09:00,Injury,Right angle collision,1,1,COWPER/COX INTERSECTION,-35.26334,149.141637,"(-35.26334, 149.141637)"
1031906,04 April 2012,13:00,Property Damage Only,Other -  Single Vehicle (On Road),1,0,DUMAS/WILLIAM WEBB INTERSECTION,-35.214086,149.072415,"(-35.214086, 149.072415)"
1122439,21 October 2015,16:20,Property Damage Only,Other - Vehicle to Vehicle,1,0,COWPER STREET (DICKSON SHOPS ACCESS -> ANTILL),-35.250349,149.140736,"(-35.250349, 149.140736)"
1061904,01 May 2013,16:40,Property Damage Only,Other - Vehicle to Vehicle,1,0,BENJAMIN/SWANSON INTERSECTION,-35.239184,149.067577,"(-35.239184, 149.067577)"
1075707,18 November 2013,07:00,Property Damage Only,Rear end collision,1,0,MELROSE DRIVE (PARRAMATTA -> EGGLESTON),-35.352532,149.085486,"(-35.352532, 149.085486)"
